geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,geolocation_records
2671,-23.467397969957513,-46.663877738142816,sao paulo,SP,72
2673,-23.462442703636057,-46.67122201017906,sao paulo,SP,33
2674,-23.460092613005898,-46.66842343088662,sao paulo,SP,36
2675,-23.45684669771692,-46.67090610202287,sao paulo,SP,32
2679,-23.456871013801184,-46.664847465836296,sao paulo,SP,28
2712,-23.505849444155107,-46.67838836770368,sao paulo,SP,96
2713,-23.506631532596938,-46.684900537580276,sao paulo,SP,10
2715,-23.50423166280527,-46.68212639414321,sao paulo,SP,32
2720,-23.492992772787023,-46.67416163406576,sao paulo,SP,34
2721,-23.49670765994968,-46.674632722230356,sao paulo,SP,149
2722,-23.500840544630766,-46.678335536470705,sao paulo,SP,118
2723,-23.499879095713506,-46.68003015826884,sao paulo,SP,58
2726,-23.50034763516487,-46.68713207170426,sao paulo,SP,50
2727,-23.496828619992474,-46.68578344882329,sao paulo,SP,21
2728,-23.49582505888581,-46.68815990367064,sao paulo,SP,49
2729,-23.503240234102712,-46.690338402841974,sao paulo,SP,27
2730,-23.497796615294295,-46.690798952838165,sao paulo,SP,56
2731,-23.498059272714258,-46.6924244169675,sao paulo,SP,44
2732,-23.500028266938585,-46.69545476190221,sao paulo,SP,21
2737,-23.487732571152748,-46.69018202139969,sao paulo,SP,49
2739,-23.479398517928054,-46.681071860585284,sao paulo,SP,31
2750,-23.493303022058086,-46.680637716080824,sao paulo,SP,10
2751,-23.49090034004066,-46.68212772492562,sao paulo,SP,42
2752,-23.494196758997607,-46.68293060286366,sao paulo,SP,23
2757,-23.486614521947374,-46.68525072598247,sao paulo,SP,33
2802,-23.485528189079872,-46.69543376710276,sao paulo,SP,96
2804,-23.483894715878137,-46.697759611661695,sao paulo,SP,71
2805,-23.479009120417654,-46.6978102979138,sao paulo,SP,52
2807,-23.47361099950276,-46.70072868664524,sao paulo,SP,38
2809,-23.47189487591659,-46.70358161893091,sao paulo,SP,54
2811,-23.476044655695866,-46.70279925045517,sao paulo,SP,11
2814,-23.457984065352566,-46.707876688236865,sao paulo,SP,26
2820,-23.452793107256145,-46.708985941812294,sao paulo,SP,21
2831,-23.47817508804517,-46.6917233746509,sao paulo,SP,42
2834,-23.47539927558814,-46.692833745831365,sao paulo,SP,42
2835,-23.4715099947833,-46.694551695394985,sao paulo,SP,15
2836,-23.472416094210324,-46.69670779282756,sao paulo,SP,23
2837,-23.464254927367705,-46.69946117501247,sao paulo,SP,35
2839,-23.477470570323415,-46.68293028819837,sao paulo,SP,19
2840,-23.482199714556256,-46.68958779044411,sao paulo,SP,33
2842,-23.4751702706815,-46.68738460343777,sao paulo,SP,90
2845,-23.468166749101524,-46.69241674056453,sao paulo,SP,52
2846,-23.462393709845458,-46.69765256533365,sao paulo,SP,63
2847,-23.464631053702345,-46.691689649707854,sao paulo,SP,39
2851,-23.459566190038178,-46.69137675746327,sao paulo,SP,44
2855,-23.456160039922654,-46.700686451586925,sao paulo,SP,63
2856,-23.463975829784115,-46.67975332737472,sao paulo,SP,22
2859,-23.45438412886653,-46.7024386466606,sao paulo,SP,68
2862,-23.475022473033313,-46.68018605032913,sao paulo,SP,31
2866,-23.4676821314479,-46.680876833991114,sao paulo,SP,41
2870,-23.461383796952727,-46.677314000038415,sao paulo,SP,30
2871,-23.46280703085924,-46.67536704480812,sao paulo,SP,25
2873,-23.45706943828794,-46.68240622317646,sao paulo,SP,51
2875,-23.461557027524186,-46.68193587116822,sao paulo,SP,20
2877,-23.45936416826581,-46.683220044489026,sao paulo,SP,29
2878,-23.45203458939662,-46.68707135277251,sao paulo,SP,54
2879,-23.448930082467577,-46.6977317466753,sao paulo,SP,65
2880,-23.466680620069337,-46.67222685571889,sao paulo,SP,22
2882,-23.470619476046597,-46.668088921111796,sao paulo,SP,51
2883,-23.446461146402513,-46.701489289354484,sao paulo,SP,44
2910,-23.505216462608267,-46.69939595757049,sao paulo,SP,45
2912,-23.50545892812067,-46.70852061295767,sao paulo,SP,67
2913,-23.503459306465064,-46.71287869871107,sao paulo,SP,28
2914,-23.50323598837744,-46.70954984864486,sao paulo,SP,34
2916,-23.494252239511642,-46.71388030944217,sao paulo,SP,18
2917,-23.49795733183238,-46.713115086795234,sao paulo,SP,17
2918,-23.495854832279328,-46.71685166381976,sao paulo,SP,44
2919,-23.499343832107943,-46.71441630800911,sao paulo,SP,45
2925,-23.501946754118055,-46.69850016324396,sao paulo,SP,121
2926,-23.499976294074788,-46.70156108562361,sao paulo,SP,39
2927,-23.4977397422524,-46.703783700781436,sao paulo,SP,95
2928,-23.50886157830248,-46.68112721209489,sao paulo,SP,20
2929,-23.492687855695202,-46.70633793156746,sao paulo,SP,46
2930,-23.490830865548492,-46.70795631330454,sao paulo,SP,23
2931,-23.497314211411997,-46.70960852407719,sao paulo,SP,17
2932,-23.490835136129476,-46.71143788894152,sao paulo,SP,30
2934,-23.48680400920038,-46.70530001805472,sao paulo,SP,47
2936,-23.485983031299828,-46.71794554517039,sao paulo,SP,56
2938,-23.45883545371276,-46.722111018720945,sao paulo,SP,31
2941,-23.478802923326484,-46.722724700331725,sao paulo,SP,19
2942,-23.476088375679204,-46.7225878483933,sao paulo,SP,20
2943,-23.47674132085855,-46.724993743233874,sao paulo,SP,19
2951,-23.473670503359084,-46.72213753690242,sao paulo,SP,43
2955,-23.46817509806932,-46.720253444474324,sao paulo,SP,17
2957,-23.46694149172864,-46.722444084280426,sao paulo,SP,19
2960,-23.495214440794943,-46.70109132371756,sao paulo,SP,39
2962,-23.489419076218287,-46.70232169990238,sao paulo,SP,45
2963,-23.504868908615258,-46.682602216056324,sao paulo,SP,21
2964,-23.48552606404895,-46.70560335074762,sao paulo,SP,31
2965,-23.483718476948763,-46.704701184356594,sao paulo,SP,61
2969,-23.492058779163493,-46.71062803918182,sao paulo,SP,25
2970,-23.482819263403634,-46.71493169991234,sao paulo,SP,16
2971,-23.48488200012992,-46.708321288782805,sao paulo,SP,20
2972,-23.48115800015399,-46.710536255224824,sao paulo,SP,10
2975,-23.47813090302306,-46.711362496104734,sao paulo,SP,52
2976,-23.476142147293093,-46.715789189519306,sao paulo,SP,64
2979,-23.476022948966868,-46.69807849803381,sao paulo,SP,32
2983,-23.452156090503394,-46.71880590067229,sao paulo,SP,12
2984,-23.445001364392684,-46.72055319973795,sao paulo,SP,15
2985,-23.442008385601493,-46.71936667847407,sao paulo,SP,9
2989,-23.433762388302366,-46.72095785108018,sao paulo,SP,33
2990,-23.44479984733434,-46.72758255830893,sao paulo,SP,69
2991,-23.43667506446612,-46.72729636208272,sao paulo,SP,96
2992,-23.44882068441022,-46.7287636262974,sao paulo,SP,69
2993,-23.453961663812116,-46.73188402974432,sao paulo,SP,63
2995,-23.444271689442214,-46.73898865697958,sao paulo,SP,74
2998,-23.44349823847404,-46.727756969400886,sao paulo,SP,214
3001,-23.541734532716237,-46.61466029431692,sao paulo,SP,29
3006,-23.5418122436329,-46.624550259441925,sao paulo,SP,12
3008,-23.54258089570083,-46.620471224841296,sao paulo,SP,20
3011,-23.538258995605783,-46.61510842070545,sao paulo,SP,44
3012,-23.540809599311913,-46.615421277907195,sao paulo,SP,43
3013,-23.5353161892798,-46.614312939687885,sao paulo,SP,43
3015,-23.53743458982452,-46.59595450179983,sao paulo,SP,123
3016,-23.537064916608408,-46.615082059766564,sao paulo,SP,42
3017,-23.536603102561838,-46.610939566633434,sao paulo,SP,34
3018,-23.53230248941005,-46.611344315772754,sao paulo,SP,38
3019,-23.53342246225688,-46.60497703630568,sao paulo,SP,20
3022,-23.52591169810235,-46.60487874214039,sao paulo,SP,54
3024,-23.530444820043762,-46.609481065255224,sao paulo,SP,13
3027,-23.534185149645936,-46.61368134720554,sao paulo,SP,43
3028,-23.527259032999194,-46.61149456906235,sao paulo,SP,16
3029,-23.52982460593583,-46.618173551632395,sao paulo,SP,21
3030,-23.526762381710167,-46.61837884296803,sao paulo,SP,20
3031,-23.531856808842985,-46.62064203778729,sao paulo,SP,15
3035,-23.52558072833697,-46.61466092986007,sao paulo,SP,25
3040,-23.549923715045278,-46.623031043593336,sao paulo,SP,80
3041,-23.54923674831532,-46.61994837184735,sao paulo,SP,71
3044,-23.55169212845082,-46.62090771478924,sao paulo,SP,3
3045,-23.542829095836545,-46.60252438520744,sao paulo,SP,33
3046,-23.544342492642407,-46.61561991312254,sao paulo,SP,2
3051,-23.545387379388895,-46.608414384433935,sao paulo,SP,28
3052,-23.54073544589306,-46.60714574002063,sao paulo,SP,26
3053,-23.54418018293379,-46.60707887325989,sao paulo,SP,38
3054,-23.54231342761656,-46.603755470724025,sao paulo,SP,29
3057,-23.541183796388008,-46.59684404591124,sao paulo,SP,55
3058,-23.539078110086795,-46.59060270875656,sao paulo,SP,91
3059,-23.540171867461595,-46.59168777265856,sao paulo,SP,88
3062,-23.54108430841194,-46.589429401756824,sao paulo,SP,34
3063,-23.532438323637052,-46.56432027972277,sao paulo,SP,52
3064,-23.533308961038095,-46.56975840842567,sao paulo,SP,72
3065,-23.537371432201045,-46.578948292315204,sao paulo,SP,60
3066,-23.537393590878054,-46.57674715135936,sao paulo,SP,105
3067,-23.53775963910294,-46.57342741029837,sao paulo,SP,67
3068,-23.536697990905008,-46.56809001344711,sao paulo,SP,44
3069,-23.535419303134443,-46.565391144742165,sao paulo,SP,59
3072,-23.534434951408112,-46.55699903914939,sao paulo,SP,29
3077,-23.531680926472,-46.580702146286285,sao paulo,SP,105
3080,-23.532906463160966,-46.578497509810916,sao paulo,SP,103
3081,-23.531636030985307,-46.57548705482902,sao paulo,SP,126
3084,-23.53347417057028,-46.57092785075374,sao paulo,SP,80
3087,-23.530395619220243,-46.5659723566192,sao paulo,SP,66
3088,-23.526901031009327,-46.561864433658876,sao paulo,SP,82
3090,-23.52842383306457,-46.557854112532354,sao paulo,SP,72
3103,-23.554371385066926,-46.61059233791564,sao paulo,SP,26
3104,-23.554245237556547,-46.61454015073124,sao paulo,SP,39
3105,-23.555745434779766,-46.61919393930692,sao paulo,SP,48
3106,-23.55628409710373,-46.61636650804023,sao paulo,SP,38
3109,-23.57511058032759,-46.597677158418335,sao paulo,SP,19
3110,-23.557606137546628,-46.6071959006922,sao paulo,SP,64
3111,-23.56018268375286,-46.60439300394291,sao paulo,SP,84
3112,-23.556513241391308,-46.60204784066848,sao paulo,SP,118
3113,-23.561457389840736,-46.60235392964307,sao paulo,SP,48
3114,-23.564243757501828,-46.59588883900269,sao paulo,SP,41
3115,-23.56442551356133,-46.59443844252574,sao paulo,SP,47
3117,-23.560746830388833,-46.59337549310828,sao paulo,SP,22
3118,-23.56176774145944,-46.594883357217824,sao paulo,SP,94
3120,-23.561029435925427,-46.59743645882205,sao paulo,SP,41
3121,-23.563270061400424,-46.599403915167215,sao paulo,SP,57
3122,-23.56818767624104,-46.59475374901045,sao paulo,SP,82
3123,-23.572561901348156,-46.59414385333224,sao paulo,SP,17
3124,-23.57099678375519,-46.590966642832335,sao paulo,SP,74
3125,-23.576914271928374,-46.591200610641565,sao paulo,SP,33
3126,-23.580395310431413,-46.59132639890193,sao paulo,SP,46
3127,-23.577893206679747,-46.58816127890345,sao paulo,SP,138
3131,-23.578872986402207,-46.57962869402991,sao paulo,SP,81
3132,-23.58226466103988,-46.58223783172893,sao paulo,SP,122
3134,-23.584761557299643,-46.58437200590849,sao paulo,SP,97
3136,-23.579356294221014,-46.5787697058454,sao paulo,SP,78
3137,-23.58007120299786,-46.576212643217545,sao paulo,SP,30
3138,-23.58741915450063,-46.581435332792104,sao paulo,SP,44
3140,-23.58621174235226,-46.57677124033353,sao paulo,SP,24
3141,-23.588457209884385,-46.57455217423434,sao paulo,SP,25
3142,-23.590595257221114,-46.57730158280176,sao paulo,SP,39
3144,-23.594503825401347,-46.57224575075883,sao paulo,SP,25
3146,-23.59313242355028,-46.57686178753552,sao paulo,SP,37
3147,-23.595120905367683,-46.57334683733355,sao paulo,SP,53
3149,-23.576982934674515,-46.587161274276774,sao paulo,SP,24
3150,-23.585870841278773,-46.5879226741545,sao paulo,SP,46
3151,-23.58728364111152,-46.586236596487716,sao paulo,SP,14
3152,-23.592552355006298,-46.581815928821335,sao paulo,SP,88
3153,-23.596895686427423,-46.580619253195366,sao paulo,SP,73
3155,-23.581155752910252,-46.57129791330838,sao paulo,SP,6
3157,-23.577152250379054,-46.571300694429915,sao paulo,SP,28
3158,-23.57576418157024,-46.56671945119023,sao paulo,SP,22
3159,-23.578841832526,-46.56918187681089,sao paulo,SP,12
3160,-23.578737733571067,-46.564666883266675,sao paulo,SP,34
3161,-23.577276892320533,-46.563386176408315,sao paulo,SP,62
3162,-23.55132779430134,-46.60360231234208,sao paulo,SP,62
3164,-23.548376060703703,-46.60923671878622,sao paulo,SP,131
3165,-23.559996646549287,-46.58597349950898,sao paulo,SP,81
3166,-23.54929881498949,-46.59560376462505,sao paulo,SP,75
3167,-23.555744904272135,-46.594607877507244,sao paulo,SP,52
3168,-23.554397891852155,-46.59568963440545,sao paulo,SP,36
3169,-23.552915150652815,-46.593976495164206,sao paulo,SP,66
3170,-23.55090215973898,-46.59234068171788,sao paulo,SP,96
3171,-23.550702971765354,-46.59043468474226,sao paulo,SP,39
3172,-23.552702742255768,-46.58532810957918,sao paulo,SP,11
3174,-23.547072226581733,-46.58905013348279,sao paulo,SP,51
3175,-23.549367997934002,-46.584497398005304,sao paulo,SP,32
3178,-23.55347000551166,-46.58779032038253,sao paulo,SP,46
3179,-23.552918598387432,-46.581431020500325,sao paulo,SP,33
3181,-23.558371184517704,-46.58214904266699,sao paulo,SP,72
3182,-23.55943763650649,-46.59142783067871,sao paulo,SP,59
3183,-23.56035694410431,-46.59085955513702,sao paulo,SP,62
3185,-23.563384434881424,-46.58303458980718,sao paulo,SP,116
3186,-23.565561714195844,-46.58163873599627,sao paulo,SP,87
3187,-23.5611333137124,-46.57891781335759,sao paulo,SP,46
3188,-23.56263199908356,-46.57834473156485,sao paulo,SP,61
3189,-23.5694696991052,-46.577833642505134,sao paulo,SP,49
3190,-23.56451690530695,-46.57388000989229,sao paulo,SP,34
3191,-23.568801464537245,-46.57173940927547,sao paulo,SP,48
3192,-23.57166057600356,-46.57754993992758,sao paulo,SP,43
3194,-23.56788988703906,-46.57394821510183,são paulo,SP,1
3195,-23.570458404324405,-46.58202719807123,sao paulo,SP,34
3204,-23.59549859480055,-46.55972696351707,sao paulo,SP,28
3207,-23.60066372574635,-46.562641546435984,sao paulo,SP,14
3208,-23.599371830122703,-46.557920032388935,sao paulo,SP,28
3210,-23.60062679626441,-46.54953091064057,sao paulo,SP,154
3211,-23.601092055866467,-46.55369625087329,sao paulo,SP,103
3213,-23.60636135481361,-46.56094791984409,sao paulo,SP,23
3220,-23.604533636672187,-46.528421629953044,sao paulo,SP,117
3222,-23.58527841249789,-46.561094301063065,sao paulo,SP,106
3227,-23.58636550931363,-46.57107896083532,sao paulo,SP,127
3236,-23.592368116490817,-46.553386099109616,sao paulo,SP,57
3237,-23.593454949246254,-46.55235596542038,sao paulo,SP,30
3244,-23.603832673240486,-46.540862440609374,sao paulo,SP,74
3249,-23.599489055245005,-46.53346455698532,sao paulo,SP,26
3251,-23.606501763403656,-46.53722056492476,sao paulo,SP,58
3253,-23.607110911277815,-46.53119020950815,sao paulo,SP,15
3254,-23.609836678101768,-46.53119970835737,sao paulo,SP,56
3257,-23.608276816475648,-46.52671491226303,sao paulo,SP,90
3258,-23.610581276487395,-46.526488331494534,sao paulo,SP,16
3259,-23.603560852067645,-46.5217538720597,sao paulo,SP,15
3262,-23.588403626569537,-46.54991766678179,sao paulo,SP,34
3264,-23.59149435785685,-46.5447299370755,sao paulo,SP,49
3265,-23.594940355849836,-46.54115925090763,sao paulo,SP,23
3268,-23.598934365282272,-46.52639750269024,sao paulo,SP,42
3272,-23.601526169671374,-46.51461732235465,sao paulo,SP,26
3273,-23.577346895605476,-46.55995457781836,sao paulo,SP,42
3274,-23.57849620088046,-46.557253555681584,sao paulo,SP,25
3275,-23.5839871386977,-46.54139703340978,sao paulo,SP,141
3277,-23.58322510184059,-46.54649564680368,sao paulo,SP,32
3278,-23.582171130030517,-46.54403810283082,sao paulo,SP,16
3279,-23.58487337884261,-46.54140042451635,sao paulo,SP,36
3280,-23.58355120189348,-46.53738366780584,sao paulo,SP,59
3281,-23.58826580488752,-46.54307501484666,sao paulo,SP,76
3282,-23.588614272951972,-46.543918198532445,sao paulo,SP,86
3283,-23.590317795175192,-46.53928914700151,sao paulo,SP,51
3286,-23.59081737916436,-46.53525232812153,sao paulo,SP,45
3287,-23.595498020056485,-46.53310582777934,sao paulo,SP,34
3288,-23.592648578580313,-46.53198943442184,sao paulo,SP,41
3295,-23.58817779733691,-46.54478573789748,sao paulo,SP,24
3303,-23.545203383248218,-46.58769816496116,sao paulo,SP,41
3304,-23.545147862770502,-46.57813032122694,sao paulo,SP,20
3306,-23.544651733224047,-46.57571243111453,sao paulo,SP,28
3307,-23.546724134529345,-46.574058052376294,sao paulo,SP,27
3309,-23.545552102930774,-46.56741432795704,sao paulo,SP,96
3310,-23.54338155257484,-46.56683945708526,sao paulo,SP,71
3311,-23.543676442725722,-46.564045869879564,sao paulo,SP,62
3312,-23.548468109848923,-46.55831554588584,sao paulo,SP,91
3313,-23.54528010314897,-46.55833696328076,sao paulo,SP,70
3314,-23.541320398151313,-46.56603386637499,sao paulo,SP,49
3317,-23.54154695284625,-46.5606561048041,sao paulo,SP,113
3318,-23.544376874492144,-46.56537640757623,sao paulo,SP,114
3319,-23.54481729868081,-46.56210024419569,sao paulo,SP,122
3320,-23.546530378903565,-46.56533761884635,sao paulo,SP,99
3321,-23.54743830172915,-46.564760508015254,sao paulo,SP,45
3322,-23.548689156518982,-46.56553813802192,sao paulo,SP,90
3323,-23.545918926841257,-46.57241377951438,sao paulo,SP,42
3324,-23.551171930420345,-46.565819974280096,sao paulo,SP,47
3325,-23.552515883543588,-46.556935266177994,sao paulo,SP,72
3331,-23.547582300496124,-46.58295189254021,sao paulo,SP,21
3333,-23.556190575040848,-46.56912835039078,sao paulo,SP,87
3334,-23.55365998588404,-46.572282911105056,sao paulo,SP,63
3335,-23.55493816431263,-46.5684144488935,sao paulo,SP,98
3337,-23.556208232336427,-46.561861385746525,sao paulo,SP,101
3340,-23.57034218772486,-46.551191324293775,sao paulo,SP,16
3342,-23.56123321885987,-46.563762332123375,sao paulo,SP,39
3343,-23.559338434412677,-46.57097407073218,sao paulo,SP,90
3344,-23.560026286581977,-46.57345956175339,sao paulo,SP,119
3345,-23.571576957365867,-46.563660585820244,sao paulo,SP,61
3350,-23.56946837903707,-46.565964744802564,sao paulo,SP,39
3351,-23.57209282166687,-46.56426350322273,sao paulo,SP,42
3356,-23.56565329231192,-46.545506296059145,sao paulo,SP,45
3357,-23.565122762523394,-46.55513072177073,sao paulo,SP,65
3359,-23.566821540316393,-46.54868787412384,sao paulo,SP,39
3360,-23.56928410608017,-46.54352104423349,sao paulo,SP,34
3361,-23.57365747888405,-46.52991121436312,sao paulo,SP,83
3363,-23.56275648502631,-46.539130233721046,sao paulo,SP,37
3367,-23.569347081794554,-46.53475011627656,sao paulo,SP,15
3370,-23.56992184763031,-46.559308759694915,sao paulo,SP,33
3371,-23.568467977263932,-46.552848544418744,sao paulo,SP,48
3372,-23.570556985026897,-46.55585347909131,sao paulo,SP,34
3376,-23.577409657461164,-46.542863640094936,sao paulo,SP,35
3377,-23.57488824640585,-46.54273361814581,sao paulo,SP,29
3378,-23.57098061666265,-46.539238642298926,sao paulo,SP,46
3379,-23.57594065181062,-46.537575025132895,sao paulo,SP,25
3380,-23.57606763819209,-46.53256743678747,sao paulo,SP,64
3382,-23.57999807539269,-46.53127968561287,sao paulo,SP,31
3384,-23.57805737279869,-46.52272883054041,sao paulo,SP,13
3386,-23.57238120900142,-46.55064228636935,sao paulo,SP,33
3387,-23.585843241196468,-46.52933704646297,sao paulo,SP,31
3388,-23.58813433485479,-46.52972888497186,sao paulo,SP,26
3390,-23.59238680342522,-46.52581952770541,sao paulo,SP,29
